match_id,season,date,match_week,kick_off_time,stadium,attendance,referee,weather,temperature_c,humidity_pct,match_importance,home_team,away_team,home_manager,away_manager,home_formation,away_formation,home_strategy_embedding,away_strategy_embedding,home_player_performance,away_player_performance,home_goals_ht,away_goals_ht,home_goals_ft,away_goals_ft,home_goal_timestamps,away_goal_timestamps,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shot_accuracy_pct,away_shot_accuracy_pct,home_xg,away_xg,home_xg_diff,away_xg_diff,home_possession_pct,away_possession_pct,home_passes,away_passes,home_pass_accuracy_pct,away_pass_accuracy_pct,home_long_balls,away_long_balls,home_corners,away_corners,home_corner_goals,away_corner_goals,home_freekicks,away_freekicks,home_freekick_goals,away_freekick_goals,home_penalties_awarded,away_penalties_awarded,home_penalty_goals,away_penalty_goals,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_offsides,away_offsides,home_saves,away_saves,home_goals_conceded,away_goals_conceded,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_blocks,away_blocks,home_aerial_duels_won,away_aerial_duels_won,home_crosses,away_crosses,home_cross_accuracy_pct,away_cross_accuracy_pct,home_dribbles_attempted,away_dribbles_attempted,home_dribble_success_pct,away_dribble_success_pct,home_distance_covered_km,away_distance_covered_km,home_sprints,away_sprints,ht_injury_time_min,ft_injury_time_min,var_decisions,var_decisions_overturned,betting_odds_home_win,betting_odds_draw,betting_odds_away_win,result,home_points_earned,away_points_earned
1040,2021-22,24/02/2022,25,16:30,St. James' Park,41411,Michael Oliver,Cloudy,9.4,74,League,Newcastle,Fulham,Eddie Howe,Marco Silva,5-4-1,3-5-2,defense,balanced,average,average,0,1,3,1,2;25;64,50,8,16,6,1,75.0,6.2,3.51,1.13,-0.51,-0.13,49.8,50.2,,500,83.2,85.1,67,56,,8,0,1,17,11,0,0,0,0,0,,13,6,1,0,0,0,4,,0,3,1,3,11,14,16,18,29,18,8,2,6,5,17,7,27.9,31.0,13,9,42.3,60.4,105.3,103.1,,178,0,5,0,0,2.18,4.28,3.25x,H,3,0
759,2020-21,2021-06-08,31,17:30,Selhurst Park,25072,Chris Kavanagh,Light Rain,11.1,92,League,Crystal Palace,Arsenal,Oliver Glasner,Mikel Arteta,3-5-2,4-3-2-1,defense,attack,good,good,0,3,2,3,13;43,46+4;50;67,20,8,10,6,50.0,75.0,,3.98,-0.92,-0.98,48.6,51.4,359,427,80.0,89.7,52,19,2,8,1,2,18,12,0,0,,0,0,,19,14,3,2,1,0,4,0,3,8,3,2,18,28,20,12,14,,2,4,,12,6,5,40.1,17.8,12,12,68.3,40.4,,107.2,185,180,3,0,2,0,3.19,3.02,2.81,A,0,3
113,2019-20,2019-10-26,34,20:00,Bramall Lane,27302,Michael Oliver,,7.6,46,Cup,Sheffield United,Chelsea,Chris Wilder,Mauricio Pochettino,4-4-2,3-5-2,,balanced,Good,average,0,2,1,3,54+2,51;57;61,,12,7,8,,66.7,0.89,3.43,0.11,-0.43,39.2,60.8,438,460,73.4x,81.3,36,65,5,7,1,1,19,17,0,2,0,0,0,0,11,16,1,2,0,0,2,1,5,6,3,1,16,22,20,14,28,9,11,9,23,14,14,18,19.7,28.7,13,5,40.1,69.8,110.5,117.1,278,214,2,4,2,0,3.39,3.05,2.65,A,0,3
1830,2023-24,2024-03-18,22,19:45,Villa Park,-,John Brooks,Clear,11.0,41,League,Aston Villa,Brighton,Unai Emery,Roberto De Zerbi,4-2-3-1,3-5-2,attack,balanced,average,average,0,0,2,1,32;59,20+2,12,13,8,7,66.7,53.8,2.58,1.7,-0.58,-0.7,48.5,51.5,365,633,81.9,84.6,49,50,8,9,2,1,16,5,1,0,0,0,0,0,14,,2,4,0,0,4,5,6,6,1,2,16,23,6,14,21,10,N/A,2,13,8,22,15,,17.0,6,14,57.1,64.5,,109.5,191,236,1,4,1,,3.0,3.08,2.92,H,3,0
504,2020-21,2020-12-08,23,20:00,Old Trafford,63482,John Brooks,Rainy,25.8,69,League,Manchester United,Brighton,Erik ten Hag,Roberto De Zerbi,3-5-2,3-5-2,,BALANCED,average,AVERAGE,0,nan,2,1,1;10+4,44,11,11,nan,6,18.2,54.5,2.73,1.04,-0.73,-0.04,53.2,46.8,438,531,82.4,79.5,63,50,9,7,1,0,13,6,0,0,0,1,0,1,nan,7,1,,0,0,5,5,5,0,1,2,14,11,16,12,36,9,6,10,19,18,9,7,35.0,38.0,11,13,58.6,53.4,118.2,,230,150,5,3,0,0,2.55,5.26,2.39,H,3,0
1792,2023-24,2024-02-18,12,19:45,Selhurst Park,22768,Robert Jones,Overcast,10.1,50,League,Crystal Palace,Everton,Oliver Glasner,Sean Dyche,4-4-2,4-1-4-1,defense,defense,average,bad,2,1,2,1,,48,9,6,3,4,33.3,66.7,1.99,1.55,0.01,-0.55,47.0,53.0,370,548,77.5,79.4,58,27,6,9,2,0,15,20,0,0,0,0,0,0,16,8,4,2,0,0,3,0,3,1,1,2,24,17,20,14,22,14,6,9,22,8,25,,16.7,25.0,6,4,58.4,65.6,108.7,105.6,247,273,1,6,0,0,2.26,4.21,3.13,H,,0
1522,2023-24,2023-08-13,32,16:30,Etihad Stadium,52112,Paul Tierney,Windy,20.0,90,League,Manchester City,Manchester United,Pep Guardiola,Erik ten Hag,3-5-2,4-3-2-1,balanced,balanced,good,good,1,1,2,2,43;50,2;66+4,,9,5,1,31.2,11.1,1.55,1.49,0.45,0.51,56.4%,43.6,360,640,87.1,88.1,54,74,9,3,0,0,13,18,0,0,0,1,0,1,10,18,4,1,0,0,6,1,0,3,2,?,10,20,17,15,13,33,8,10,17,9,22,16,29.6,22.4,9,11,40.3,67.1,99.4,106.7,163,191,2,4,1,0,2.65,2.97,3.49,D,1,1
2038,2021-22,2021-12-20,13,14:05,Anfield,47377,Paul Tierney,Clear,23.1,62,Derby,Liverpool,Chelsea,Jurgen Klopp,,4-3-3,3-4-3,attack,balanced,bad,average,1,0,1,2,35,76;86,19,6,7,5,36.8,83.3,1.33,1.32,-0.33,0.68,52.1,47.9,573,338,84.7,87.6,71,-58,5,1,1,1,15,15,0,?,1,1,0,1,9,11,1,1,0,0,6,0,,6,2,1.0,18,20,14,,38,30,12,8,21,12,6,16,29.3,21.2,16,13,42.4,58.5,107.9,106.0,293,174,1,3,1,0,2.53,4.38,2.66,A,0,3
1622,2023-24,2023-10-21,19,15:00,Turf Moor,20197,Michael Oliver,Cloudy,-2.7,73,League,Burnley,Everton,Vincent Kompany,Sean Dyche,4-4-2,4-3-2-1,defense,defense,bad,bad,0,0,3,1,26;27+2;72,81,9,17,7,8,77.8,47.1,4.01,0.7,-1.01,0.3,42.8,57.2,443,434,74.2,83.5,37,62,11,4,1,0,,10,0,1,2,0,2,0,17,11,1,2,0,0,5,3,7,4,1,3,28,26,19,10,12,25,7,9,16,21,,8,21.1,37.8,18,?,71.6,63.9,104.5,100.1,152,155,5,2,1,0,3.02,3.4,2.67,H,3,0
1492,2022-23,2023-04-14,24,14:05,Tottenham Hotspur Stadium,51393,Jarred Gillett,Clear,5.4,89,League,Tottenham,Fulham,Ange Postecoglou,Marco Silva,4-3-2-1,3-5-2,attack,balanced,good,bad,0,0,1,0,9,none,16,17,5,,,35.3,1.28,0.1,-0.28,-0.1,56.2,43.8,500,293,83.9,78.3,39,63,7,3,1,0,13,15,0,0,0,0,0,0,18,17,3,2,0,0,1,0,6,4,0,1,12,24,12,10,30,18,3,3,20,17,23,20,26.6,38.2,10,14,59.6,59.5,108.5,109.9,278,178,1,4,1,0,2.27,5.43,2.67,H,3,0
1366,2022-23,2023-01-10,11,16:30,Gtech Community Stadium,13742,Thomas Bramall,Rainy,6.2,83,League,Brentford,Manchester United,Thomas Frank,Erik ten Hag,3-4-3,4-3-2-1,attack,balanced,bad,good,2,1,3,1,27+5;36;77,41,15,14,9,3,60.0,21.4,3.55,1.05,-0.55,-0.05,41.4,58.6,346,,,86.9,45,46,11,3,1,1,9,16,0,0,1,0,1,0,15,15,2,2,0,0,3,1,2,6,1,3,17,13,5,17,20,9,3,7,25,12,15,22,16.9,39.7,5,18,69.0,58.9,null,102.7,,172,1,4,1,0,3.35,2.93,,H,3,0
1974,2023-24,2023-09-29,35,15:00,Gtech Community Stadium,15383x,Michael Oliver,Rainy,10.0,41,Relegation 6-pointer,Brentford,Aston Villa,Thomas Frank,Unai Emery,3-5-2,4-4-2,attack,attack,average,good,1,1,3,3,18+1;45+2;82,6;33+4;59+3,10,10,6,5,60.0,50.0,3.17,,-0.17,-0.49,55.6,44.4,583,358,77.5,86.6,72,36,4,4,0,0,19,12,0,0,0,0,N/A,0,13,14,1,4,0,0,5,5,2,3,3,3,30,25,10,13,15,12,7,6,20,6,22,19,24.7,38.1,10,16,73.9,67.0,102.5,106.3,272,157,0,5,1,1,2.89,2.92,3.21,D,1,1
505,2020-21,2020-12-09,22,12:30,St. James' Park,51789,Stuart Attwell,Cloudy,7.9,53,League,Newcastle,Chelsea,,Mauricio Pochettino,4-1-4-1,3-5-2,defense,balanced,good,bad,0,0,0,1,none,4,15,9,,7,13.3,77.8,0.19,-,-0.19,0.14,45.8,54.2,655,309,86.2,81.7,53,25,9,8,0,0,11,,0,0,0,0,0,0,16,8,2,3,0,0,2,0,6,2,1,0,29,11,11,9,36,,5,10,9,18,17,20,16.8,20.3,18,12,60.6,62.9,109.7,107.1,291,203,2,3,0,0,2.41,3.98,3.0,A,0,3
569,2020-21,2021-01-25,12,16:30,Villa Park,41372,Michael Oliver,Windy,15.8,83,League,Aston Villa,Everton,Unai Emery,Sean Dyche,4-3-3,4-3-2-1,attack,defense,bad,bad,2,0,2,0,10;82,none,18,12,8,3,44.4,25.0,2.24,0.24,-0.24,-0.24,62.2,37.8,380,448,80.0,78.4,52,38,3,6,0,0,18,5,0,0,0,0,0,0,13,6,0,3,0,?,2,1,3,6,0,2,22,10,19,18,22,15,2,4,,19,9,9,33.7,16.8,12,5,64.8,71.0,104.8,102.6,282,149,,4,2,1,2.77,2.72,3.68,H,,0
133,2019-20,2019-11-10,1,19:45,Turf Moor,20515,Stuart Attwell,Clear,34.3,59,Cup,Burnley,Brighton,Vincent Kompany,Roberto De Zerbi,3-4-3,4-3-2-1,defense,balanced,bad,good,1,1,3,2,,18;35,9,7,2,3,22.2,42.9,3.73,1.62,-0.73,0.38,40.4,59.6,498,256,74.8,86.1,26,34,6,4,2,1,14,9,0,0,1,0,1,0,8,17,2,2,0,0,6,?,1,0,2,3,29,10,7,7,25,32,8,6,14,8,7,19,18.7,15.5,14,16,70.6,41.3,109.7,104.0,297,290,1,4,2,0,2.62,4.35,2.58,H,3,0
592,2020-21,2021-02-10,5,19:45,London Stadium,60821,Jarred Gillett,Cloudy,13.2,94,Relegation 6-pointer,West Ham,Luton Town,David Moyes,Rob Edwards,4-1-4-1,5_4_1,defense,defense,bad,bad,1,0,4,3,4;12;35;60,40;49;84,20,10,6,3,30.0,30.0x,5.02,3.65,-1.02,-0.65,52.5,47.5,650,535,80.8,72.9,26,67,7,8,1,0,17,18,0,1,1,1,1,1,19,19,2,0,0,0,0,,0,2,3,4,22,27,20,9,28,9,10,7,21,5,14,22,35.9,21.6,18,7,55.5,47.0,104.6,96.2,292,203,2,,1,1,2.37,3.77,3.2,H,3,0
2058,2019-20,2019-09-28,11,20:00,Molineux Stadium,28948,Simon Hooper,Clear,16.0,93,Cup,Wolves,Everton,Gary O'Neil,Sean Dyche,3-4-3,4-4-2,defense,defense,average,bad,1,1,1,1,46,3,12,10,,5,66.7,50.0,1.28,1.13,-0.28,-0.13,49.3,50.7,,622,76.5,,45,40,4,7,1,1,11,,0,,0,0,0,0,,15,1,4,0,0,4,1,4,7,1,1,27,26,16,16,13,24,8,3,23,14,17,17,44.9,,16,14,,69.2,114.4,104.4,202,207,2,1,1,1,2.64,3.57,2.93,D,1,1
884,2021-22,2021-11-07,33,15:00,Kenilworth Road,10320,Stuart Attwell,Foggy,14.2,82,League,Luton Town,Wolves,Rob Edwards,Gary O'Neil,4-3-3,4-1-4-1,defense,defense,average,good,0,0,1,1,25,61,9,12,7,7,77.8,58.3,1.13,1.17,-0.13,-0.17,34.5,65.5,373,533,79.7,79.7,62,32,11,5,0,1,13,13,0,1,0,0,0,0,,17,1,2,0,0,4,0,6,6,1,1,N/A,10,20,17,26,N/A,5,9,17,18,21,19,35.2,18.1,15,14,,51.9,111.8,115.5,157,214,3,3,0,0,2.31,7.07,2.35,D,1,1
911,2021-22,2021-11-30,15,19:45,Molineux Stadium,31330,Paul Tierney,Cloudy,21.1,-,Cup,Wolves,Everton,Gary O'Neil,,4-3-3,4-3-2-1,defense,defense,bad,average,1,nan,2,1,13;38,7,16,,5,8,31.2,80.0,-,1.1,-0.32,-0.1,55.3,44.7,535,637,84.7,78.5,58,27,11,9,1,1,10,13,0,0,0,0,0,0,17,8,2,0,0,0,5,4,7,3,1,2,26,15,-16,16,28,29,7,5,13,18,12,21,32.0,44.8,14,14,70.1,54.9,102.9,103.4,209,233,2,2,3,,2.11,4.72,3.19,H,3,0
933,2021-22,2021-12-16,24,12:30,St. James' Park,49360,Simon Hooper,Rainy,3.3,47,Title race,Newcastle,West Ham,Eddie Howe,David Moyes,4-3-2-1,4-4-2,defense,defense,average,bad,0,1,4,1,1;31;34;62,78,17,-1,7,3,-,23.1,4.03,1.47,-0.03,,,47.7,396,547,81.5,85.2,80,22,10,3,1,1,11,20,0,1,0,0,0,0,20,18,?,0,0,0,,5,2,3,1,4,25,13,8,18,32,17,8,7,nan,6,17,14,25.2,39.1,14.0,18,61.7,48.2,111.8,108.4,197,177,3,6,1,1,2.3,6.29,2.46,H,3,0
1561,2023-24,2023-09-06,14,19:45,London Stadium,54071,Robert Jones,Rainy,1.9,73,Title race,West Ham,Manchester United,David Moyes,Erik ten Hag,4-3-2-1,5-4-1,defense,balanced,AVERAGE,good,0,0,0,1,none,14,12,10,6,8,,80.0,0.11,1.61,-0.11,-0.61,42.8,57.2,371,251,82.8,88.4,78,43,6,,0,1,19,7,0,0,0,0,0,0,19,9,2,,0,0,6,3,7,6,1,0,22,13,11,11,30,37,12,5,23,14,10,12,32.4,35.8,5,11,61.4,71.4,107.5,108.2,276,273,5,0,0,0,2.75,3.4,2.93,A,0,3
1506,2022-23,2023-04-21,20,16:30,Kenilworth Road,7799,Jarred Gillett,Light Rain,15.2,,Relegation 6-pointer,Luton Town,West Ham,Rob Edwards,David Moyes,4-3-3,3-5-2,defense,defense,,bad,1,2,1,2,12+5,24;58,,,6,5,null,71.4,,2.01,0.05,,37.8,62.2,643,285,73.8,84.6,35,45,3,N/A,1,0,13,14,0,1,0,0,0,0,19,15,2,3,0,0,1,5,,5,2,1,21,24,13,12,39,31,11,10,14,13,24,16,34.1,35.5,16,5,N/A,47.4,113.0,110.7,285,222,3,6,,0,,3.48,2.3,A,0,3
1000,2021-22,2022-01-29,11,16:30,Emirates Stadium,51004,Michael Oliver,Light Rain,21.8,,Relegation 6-pointer,Arsenal,Newcastle,,Eddie Howe,4-1-4-1,4-3-3,attack,defense,bad,good,2,0,2,0,14+5;38,none,9,6,6,1.0,66.7,16.7,2.52,0.42,-0.52,-0.42,48.0,52.0,415,,90.0,82.4,29,28,9,6,1,0,22,12,nan,0,0,0,0,0,8,10,1,1,,0,2,-2,1,4,0,2,24,12,14,18,,34,5,2,13,18,25,20,42.6,20.0,19,9,62.3,,102.5,,220,148,0,3,1,0,2.26,3.85,3.36,H,3,0
153,2019-20,2019-11-22,27,16:30,City Ground,25015,Stuart Attwell,Cloudy,,62,Title race,Nottm Forest,Liverpool,Nuno Espirito Santo,Jurgen Klopp,4-3-2-1,,defense,attack,average,bad,0,1,2,2,2;45,7;73,15,7,2,2,13.3,28.6,1.6,2.36,0.4,-0.36,44.2,55.8,331,570,76.9,91.3,61,50,6,9,1,0,8,14,0,1,0,0,0,0,9,20,2,1,0,0,3,4,0,0,2,2,24,15,11,13,31,8,3,9,24,nan,21,12,18.9,35.5,9,12,64.3,56.2,null,110.6,292,255,4,2,1,1,,3.9,2.41,D,1,1
1173,2022-23,2022-08-28,22,20:00,St. James' Park,39999,Thomas Bramall,Windy,7.4,67,League,Newcastle,Brentford,Eddie Howe,Thomas Frank,3-5-2,4-4-2,DEFENSE,attack,good,bad,1,0,3,3,1;55;78+5,11;11;18,11,13,10,4,90.9,30.8,,2.65,-0.78,,N/A,46.1,nan,393,88.4,80.1,41,46,2,5,1,0,22,12,0,1,0,2,0,2,13,19,2,1,0,0,6,2,1,7,3,3,18,14,9,13,36,17,7,3,15,7,13,13,44.0,35.3,5,10,64.2,64.7,112.3,104.7,194,216,1,,3,0,2.13,5.15,2.97,D,1,1
1134,2021-22,2022-05-04,24,15:00,Old Trafford,73276,Michael Oliver,Overcast,-1.2,95,League,Manchester United,Tottenham,Erik ten Hag,,4-3-3,4-2-3-1,balanced,,good,good,1,2,2,2,22;82,6;84,11,8,3,8,27.3,100.0,2.46,2.56,-0.46,-0.56,51.7,48.3,492,636,89.5,84.3,41,30,3,3,0,1,16,13,0,0,0,0,?,0,,7,1,3,0,0,6,2,6,1,?,2,23,19,5,12,14,11,4,3,12,21,10,5,27.0,21.0,19,17,45.6,51.2,109.7,105.5,158,,3,3,1,1,2.23,5.03,2.84,D,1,1
472,2020-21,2020-11-12,5,17:30,Gtech Community Stadium,13970,Robert Jones,Sunny,5.1,85,League,Brentford,Arsenal,Thomas Frank,Mikel Arteta,4-2-3-1,4-3-3,attack,attk,bad,Good,0,1,0,1,none,27,19,12,10,8,52.6,66.7,0.1,,-0.1,-0.51,37.2,62.8%,315,607,85.0,91.1,53,64,2,2,0,1,11,,0,,0,0,0,0,7,10,1,0,0,0,,1,7,10,1,0,13,10,13,,12,8,6,10,23,15,6,11,33.1,15.9,15,7,56.1,57.2,112.5,112.2,166,235,3,2,3,0,2.93,2.99,3.08,A,0,3
1614,2023-24,2023-10-19,23,16:30,Anfield,46083,Stuart Attwell,Light Rain,26.3,79,League,Liverpool,Brentford,Jurgen Klopp,Thomas Frank,4-3-2-1,4-3-3,attack,attack,good,bad,1,0,2,0,22;79,none,14.0,7,9,7,64.3,100.0,2.05,0.14,-0.05,-0.14,53.9,46.1,510,478,87.3,85.9,44,24,,7,1,,15,12,0,0,0,0,0,0,7,14,2,1,0,?,5,4,7,7,0,2,29,18,6,11,24,8,7,8,19,18,,4,19.1,16.6,19,11,55.6,53.8,105.6,,268,276,3,1,1,0,2.15,4.58,3.17,H,3,0
695,2020-21,2021-04-26,38,17:30,Etihad Stadium,50297,Andy Madley,Foggy,18.5,,Top 4 battle,Manchester City,Aston Villa,Pep Guardiola,Unai Emery,3-5-2,4-2-3-1,balanced,attack,average,good,1,2,2,2,57;71,22;27,17,12,10,,58.8,16.7,2.17,,N/A,-0.6,63.9,36.1,349,282,89.4,86.5,33,43,5,4,2,1,18,8,0,,0,0,0,0,7,13,2,2,0,0,5,0,0,8,2,2,19,23,8,8,15,16,5,8,13,7,23,N/A,44.9,32.0,18,8,44.7,64.8,107.1,113.6,160,235,2,4,2,0,2.7,3.04,3.33,D,1,1
264,2019-20,2020-02-12,35,20:00,City Ground,27378,Paul Tierney,Clear,16.5,85,Top 4 battle,Nottm Forest,Bournemouth,Nuno Espirito Santo,Andoni Iraola,3-4-3,3-5-2,defense,attack,good,bad,1,,1,2,85,27+2;76+4,14,10,5,5,35.7,50.0,1.52,1.48,-0.52,0.52,54.0,46.0,318,576,80.4,74.9,46,36,8,6,1,0,21,8,0,0,1,0,0,,7,16,4,2,0,1,3,0,3,4,2,1,25,20,11,13,28,34,2,,12,6,15,22,null,N/A,10,11,63.7,66.2,104.1,111.0,,186,0,4,0,0,2.93,3.95,2.47,A,0,3
1686,2023-24,2023-12-08,17,20:00,Tottenham Hotspur Stadium,55477,Jarred Gillett,Sunny,12.9x,63,League,Tottenham,West Ham,Ange Postecoglou,David Moyes,4-3-2-1,3-4-3,attack,defense,good,good,0,0,2,0,31+1;37,none,18,16,8,7,44.4,43.8,1.86,0.1,0.14,-0.1,46.3,53.7,643,566,90.2,78.8,56,50,10,7,1,0,6,15,0,0,0,0,0,0,7,16,1,1,0,0,2,4,7,6,0,2,12,23,11,5,39,25,12,,18,14,20,18,43.0,27.3,19,13,52.3,70.1,110.1,null,295,195,0,2,0,0,2.8,3.06,3.17,H,3,0
427,2020-21,2020-10-13,18,17:30,Old Trafford,56702,Michael Oliver,Clear,13.2,63,Top 4 battle,Manchester United,Liverpool,Erik ten Hag,Jurgen Klopp,4-3-2-1,3-5-2,,attack,good,bad,0,0,2,1,41;42,34,,16,nan,8,69.2,50.0,1.89,0.45,0.11,0.55,46.0,54.0,511,593,81.7,91.8,78,67,9,7,0,1,8,5,1,,1,0,1,0,14,15,3,2,0,1,1,3,7,7,1,2,11,19,14,5,30,16,3,2,20,20,12,10,41.0,23.3,8,16,65.9,48.4,112.0,96.9,239,210,1,6,2,0,3.26,3.15,2.67,H,3,
454,2020-21,2020-11-04,27,12:30,Anfield,49453,Simon Hooper,Overcast,17.4,42,League,Liverpool,Manchester United,Jurgen Klopp,Erik ten Hag,4-1-4-1,4-3-2-1,attack,balanced,good,average,1,0,1,0,65,none,15,6,10,,66.7,33.3,1.63,0.19,-0.63,-0.19,51.4,48.6,673,520,86.0,90.1,47,74,3,9,0,0,21,18,0,0,0,0,0,0,10,20,2,1,0,0,4,3,2,,0,1,19,11,10,13,20,31,9,5,21,9,-12,13,33.0,32.8,14,15,,47.2,110.3,111.2,194,277,4,3,1,1,2.75,3.19,3.1,H,3,0
1941,2020-21,2021-07-06,14,19:45,Vitality Stadium,10327,Michael Oliver,Windy,9.9,92,Cup,Bournemouth,Wolves,Andoni Iraola,Gary O'Neil,4-4-2,3-4-3,attack,defense,good,bad,0,0,2,1,9;47,64,19,15,9,2,47.4,13.3,2.61,0.79,-0.61,,,49.3,369,328,79.6,83.9,,29,,5,0,0,7,18,0,0,0,1,0,1,7,7,0,4,0,0,2,,1,7,1,2,17,18,14,8,32,17,2,8,12,13,22,7,18.1,32.8,20,,49.4,64.7,112.0,,209,192,1,0,3,,2.57,4.06,2.75,H,3,0
637,2020-21,2021-03-09,4,14:05,Selhurst Park,25137,Michael Oliver,Sunny,9.2,78,Derby,Crystal Palace,Liverpool,Oliver Glasner,Jurgen Klopp,5-4-1,4-2-3-1,balanced,attk,average,average,0,0,1,3,67,9+4;13;88,18,16,6,7,33.3,43.8,1.25,3.35,-,-0.35,37.5,62.5,448,465,82.4,88.8,72,61,7,9,1,0,16,14,0,1,0,0,0,0,19,12,2,3,0,0.0,6,2,4,5,3,1,25,24,10,17,27,35,3,6,14,7,9,11,16.4,19.1,8,,56.7,45.0,103.7,108.0,210,218,2,2,0,0,3.45,2.96,2.69,A,0,3
963,2021-22,2022-01-04,16,19:45,Gtech Community Stadium,16045,David Coote,Clear,9.6,,League,Brentford,Manchester City,Thomas Frank,Pep Guardiola,4-1-4-1,5-4-1,attack,BALANCED,good,average,0,1,0,1,none,##,-3,7,10,5,52.6,nan,0.43,1.11,-0.43,-0.11,46.9,53.1,457,534,,87.2,69,71,2,8,0,1,17,16,0,1,0,0,0,0,12,15,2,1,0,0,3,5,4,10,1,0,18,26,9,14,34,22,2,5,11,7,5,14,31.6,23.0,17,11,48.0,61.8,109.1,105.8,199,213,1,1,2,0,2.81,3.39,2.86,A,0,3
1353,2022-23,2023-01-05,34,16:30,Villa Park,42622,David Coote,Cloudy,15.4,,League,Aston Villa,Chelsea,Unai Emery,Mauricio Pochettino,4-4-2,4-3-2-1,attack,balanced,good,good,0,2,3,3,,23;35;69,11,17,10,5,90.9,nan,2.37,2.04,0.63,0.96,50.6,49.4,454,609,nan,86.2,36,45,7,1,0,,8,11,0,1,1,0,1,0,9,18,2,3,0,0,3,4,2,7,3,3,28,26,6,18,14,23,2,?,11,18,,20,38.1,38.3,19,4,46.0,60.9,104.1,113.7,164,158,2,3,,0,2.49,4.5,2.66,D,1,?
654,2020-21,2021-03-21,34,14:05,Craven Cottage,20807,Jarred Gillett,Rainy,14.8,71,Derby,Fulham,Bournemouth,Marco Silva,Andoni Iraola,5-4-1,4-4-2,balanced,attack,bad,good,1,,1,2,36+5,30;56,9,,9,3,100.0,21.4,1.52,2.83,-0.52,-0.83,48.7x,51.3,536,545,85.8,73.3,65,67,5,7,1,1,20,9,0,0,2,1,0,1,12,14,0,2,0,0,4,3,1,8,2,1,25,19,13,7,40,26,3,10,8,8,17,14,35.2,18.7,14,18,70.8,58.0,106.8,105.2,190,259,,4,0,0,2.0,4.85,3.39,A,0,3
1728,2023-24,2024-01-05,6,17:30,Goodison Park,32536,David Coote,Light Rain,8.1,94,League,Everton,Newcastle,Sean Dyche,Eddie Howe,3-4-3,4-4-2,defense,defense,good,good,2,1,2,1,49;75,,17,11,5,5,29.4,45.5,2.39,1.5,-0.39,-0.5,41.2,58.8,605,440,74.8,82.2,67,,N/A,6,1,1,,14,0,0,0,0,0,0,19,13,2,0,0,0,0,3,4,3,1,?,19,22,6,10,25,14,9,9,6,17,11,18,17.3,39.9,9,13,61.8,42.9,105.8,112.1,299,159,2,2,1,0,,4.96,2.71,H,3,0
1515,2022-23,2023-04-26,3,15:00,City Ground,26395,Jarred Gillett,Foggy,9.9,47,League,Nottm Forest,Fulham,Nuno Espirito Santo,Marco Silva,4-3-2-1,4-3-3,defense,balanced,bad,good,0,0,0,0,none,none,15,8,,5,33.3,62.5,0.37,0.1,-0.37,-0.1,43.5,56.5,425,289,,78.3,35,47,3,2,?,0,22,13,0,0,0,0,0,0,14,15,3,2,0,0,5,4,5,,0,0,11,16,14,8,,34,9,9,14,7,9,,23.7,37.0,,6,71.7,71.5,104.4,108.5,?,263,3,2,2,1,2.79,4.18,2.48,D,1,1
764,2021-22,2021-08-18,20,16:30,London Stadium,62370,David Coote,Clear,13.9,63,Derby,West Ham,Crystal Palace,David Moyes,Oliver Glasner,4-4-2,4-2-3-1,defense,defense,average,good,1,1,1,1,,47,16,17,7,2,43.8,11.8,1.09,0.76,-0.09,0.24,52.0,48.0,N/A,341,82.8,nan,36,32,4,9,,1,12,15,0,1,0,0,0,0,9,16,4,1,0,1,5,1,1,6,1,1,26,27,5,13,36,12,2,2,20,21,5,19,31.3,43.5,16,8,53.2,47.6,111.0,111.3,166,279,1,3,0,0,2.16,4.06,3.45,D,1,1
35,2019-20,2019-09-05,25,16:30,Molineux Stadium,28037,Paul Tierney,Windy,22.1,89,Derby,Wolves,Burnley,Gary O'Neil,Vincent Kompany,4-1-4-1,4-2-3-1,def,defense,bad,,2,0,2,1,13;29,,10,13,7,3,70.0,23.1,1.58,1.0,0.42,0.0,54.1%,45.9,432,561,81.8,71.7,-51,75,5,4,0,0,22,12,0,0,0,1,0,1,6,9,2,1,0,0,0,N/A,2,5,1,2,26,26,10,17,26,27,4,8,25,8,9,13,21.5,37.9,20,5,72.6,50.8,99.9,113.0,238,145,3,2,1,0,2.49,3.54,3.16,H,3,0
945,2021-22,2021-12-20,5,20:00,Vitality Stadium,8893,Stuart Attwell,,13.2,65,League,Bournemouth,Aston Villa,Andoni Iraola,Unai Emery,4-3-2-1,3-4-3,attack,attack,,average,1,0,2.0,1,62;83,83,11,6,4,3,36.4,50.0,2.83,1.23,-0.83,-0.23,48.9,51.1,424,593,73.9,80.4,79,71,6,5,,0,12,14,0,0,1,1,1,1,17,14,,2,0,0,6,4.0,2,2,1,2,19,17,17,18,20,20,11,10,19,7,15,20,35.4,16.2,11,7,46.9,43.1,110.9,103.3,171,219,2,2,2,0,2.5,5.12,2.47,H,3,0
